latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
40.808434,-73.89206,2.0,-14400,America/New_York,GMT-4

time,weather_code (wmo code),temperature_2m_mean (°F),rain_sum (mm),precipitation_sum (mm),snowfall_sum (cm),precipitation_hours (h),wind_speed_10m_max (mp/h)
2005-11-16,61,61.8,6.90,6.90,0.00,5.0,17.1
2005-11-17,55,43.7,1.70,1.70,0.00,4.0,11.9
2005-11-18,1,35.6,0.00,0.00,0.00,0.0,9.2
2005-11-19,3,35.9,0.00,0.00,0.00,0.0,7.4
2005-11-20,3,41.3,0.00,0.00,0.00,0.0,8.0
2005-11-21,55,43.4,4.00,4.00,0.00,6.0,6.8
2005-11-22,63,42.0,20.90,20.90,0.00,17.0,18.3
2005-11-23,3,32.5,0.00,0.00,0.00,0.0,15.3
2005-11-24,71,38.2,1.00,1.30,0.28,6.0,20.0
2005-11-25,2,27.0,0.00,0.00,0.00,0.0,17.9
2005-11-26,3,31.9,0.00,0.00,0.00,0.0,5.8
2005-11-27,3,40.2,0.00,0.00,0.00,0.0,5.0
2005-11-28,53,50.7,0.50,0.50,0.00,1.0,7.8
2005-11-29,61,57.8,5.90,5.90,0.00,11.0,17.5
2005-11-30,63,55.4,14.90,14.90,0.00,7.0,16.9
2005-12-01,3,40.8,0.00,0.00,0.00,0.0,9.9
2005-12-02,51,37.1,0.20,0.20,0.00,1.0,17.9
2005-12-03,3,31.8,0.00,0.00,0.00,0.0,14.9
2005-12-04,75,30.7,0.20,9.10,6.23,9.0,8.2
2005-12-05,73,29.7,0.00,0.70,0.56,4.0,5.3
2005-12-06,73,30.4,0.00,3.10,2.17,9.0,11.2
2005-12-07,3,23.5,0.00,0.00,0.00,0.0,16.8
2005-12-08,3,22.4,0.00,0.00,0.00,0.0,10.3
2005-12-09,75,31.0,2.10,17.80,10.99,10.0,16.2
2005-12-10,3,22.7,0.00,0.00,0.00,0.0,7.7
2005-12-11,3,27.0,0.00,0.00,0.00,0.0,7.7
2005-12-12,1,23.6,0.00,0.00,0.00,0.0,8.5
2005-12-13,0,15.3,0.00,0.00,0.00,0.0,9.2
2005-12-14,3,13.1,0.00,0.00,0.00,0.0,8.2
2005-12-15,71,24.2,1.20,1.40,0.14,4.0,11.2
2005-12-16,63,42.0,19.40,19.40,0.00,11.0,20.0
2005-12-17,3,32.0,0.00,0.00,0.00,0.0,8.7
2005-12-18,3,31.1,0.00,0.00,0.00,0.0,5.7
2005-12-19,3,29.6,0.00,0.00,0.00,0.0,12.1
2005-12-20,1,26.6,0.00,0.00,0.00,0.0,11.0
2005-12-21,3,27.1,0.00,0.00,0.00,0.0,9.4
2005-12-22,3,29.0,0.00,0.00,0.00,0.0,8.9
2005-12-23,3,35.9,0.00,0.00,0.00,0.0,9.8
2005-12-24,3,37.8,0.00,0.00,0.00,0.0,6.3
2005-12-25,63,41.5,17.60,17.60,0.00,8.0,8.2
2005-12-26,63,43.2,4.50,4.50,0.00,6.0,14.6
2005-12-27,2,35.8,0.00,0.00,0.00,0.0,14.6
2005-12-28,3,37.4,0.00,0.00,0.00,0.0,6.8
2005-12-29,61,43.3,10.20,10.20,0.00,14.0,9.4
2005-12-30,51,38.0,0.20,0.20,0.00,1.0,13.5
2005-12-31,73,32.3,1.30,5.00,2.59,9.0,6.0
2006-01-01,71,33.8,0.00,0.10,0.07,1.0,4.3
2006-01-02,61,36.0,8.00,8.00,0.00,8.0,12.0
2006-01-03,73,36.2,18.10,18.50,0.28,21.0,17.6
2006-01-04,51,32.8,0.20,0.20,0.00,1.0,10.0
2006-01-05,51,39.4,1.20,1.20,0.00,5.0,10.2
2006-01-06,3,34.5,0.00,0.00,0.00,0.0,10.4
2006-01-07,3,28.4,0.00,0.00,0.00,0.0,9.5
2006-01-08,71,34.2,0.00,0.30,0.21,2.0,7.6
2006-01-09,3,44.2,0.00,0.00,0.00,0.0,10.2
2006-01-10,3,37.5,0.00,0.00,0.00,0.0,6.8
2006-01-11,53,41.5,3.40,3.40,0.00,7.0,11.9
2006-01-12,61,45.5,1.70,1.70,0.00,2.0,10.7
2006-01-13,3,41.8,0.00,0.00,0.00,0.0,7.3
2006-01-14,71,49.4,25.50,25.80,0.21,24.0,21.9
2006-01-15,75,24.8,1.50,8.00,4.62,8.0,23.9
2006-01-16,3,22.0,0.00,0.00,0.00,0.0,12.8
2006-01-17,3,30.0,0.00,0.00,0.00,0.0,12.9
2006-01-18,63,46.0,21.50,21.50,0.00,16.0,24.9
2006-01-19,3,36.0,0.00,0.00,0.00,0.0,13.8
2006-01-20,3,42.4,0.00,0.00,0.00,0.0,9.3
2006-01-21,3,44.7,0.00,0.00,0.00,0.0,16.6
2006-01-22,3,33.8,0.00,0.00,0.00,0.0,10.1
2006-01-23,73,36.0,21.40,23.30,1.33,15.0,8.5
2006-01-24,51,35.0,0.30,0.30,0.00,1.0,7.7
2006-01-25,53,36.8,1.10,1.10,0.00,2.0,14.9
2006-01-26,3,30.7,0.00,0.00,0.00,0.0,15.7
2006-01-27,0,30.5,0.00,0.00,0.00,0.0,10.1
2006-01-28,3,38.9,0.00,0.00,0.00,0.0,9.9
2006-01-29,53,41.2,2.70,2.70,0.00,5.0,11.7
2006-01-30,3,45.8,0.00,0.00,0.00,0.0,8.8
2006-01-31,53,38.8,4.80,4.80,0.00,18.0,10.8
2006-02-01,3,37.1,0.00,0.00,0.00,0.0,10.8
2006-02-02,3,38.2,0.00,0.00,0.00,0.0,8.3
2006-02-03,63,49.1,14.10,14.10,0.00,8.0,16.8
2006-02-04,63,42.7,12.90,12.90,0.00,8.0,14.1
2006-02-05,63,45.3,7.70,7.70,0.00,7.0,14.4
2006-02-06,3,35.3,0.00,0.00,0.00,0.0,20.9
2006-02-07,3,34.9,0.00,0.00,0.00,0.0,13.5
2006-02-08,3,30.9,0.00,0.00,0.00,0.0,6.7
2006-02-09,3,29.0,0.00,0.00,0.00,0.0,10.7
2006-02-10,3,29.7,0.00,0.00,0.00,0.0,9.4
2006-02-11,73,32.5,0.00,3.30,2.38,8.0,14.1
2006-02-12,75,25.7,0.00,18.30,12.88,18.0,20.0
2006-02-13,3,21.9,0.00,0.00,0.00,0.0,11.5
2006-02-14,3,26.8,0.00,0.00,0.00,0.0,9.4
2006-02-15,3,31.4,0.00,0.00,0.00,0.0,6.7
2006-02-16,3,36.6,0.00,0.00,0.00,0.0,8.9
2006-02-17,53,43.8,1.80,1.80,0.00,3.0,20.2
2006-02-18,3,28.6,0.00,0.00,0.00,0.0,16.0
2006-02-19,1,21.9,0.00,0.00,0.00,0.0,15.4
2006-02-20,3,27.0,0.00,0.00,0.00,0.0,7.8
2006-02-21,2,30.9,0.00,0.00,0.00,0.0,13.4
2006-02-22,3,33.6,0.00,0.00,0.00,0.0,9.1
2006-02-23,53,36.2,0.50,0.50,0.00,1.0,7.4
2006-02-24,51,32.8,0.30,0.30,0.00,2.0,23.6
2006-02-25,71,33.4,0.10,0.30,0.14,1.0,17.6
2006-02-26,2,24.0,0.00,0.00,0.00,0.0,18.4
2006-02-27,3,22.7,0.00,0.00,0.00,0.0,16.5
2006-02-28,3,25.9,0.00,0.00,0.00,0.0,13.2
2006-03-01,3,29.2,0.00,0.00,0.00,0.0,10.1
2006-03-02,73,30.4,4.00,8.50,3.36,9.0,9.5
2006-03-03,1,26.1,0.00,0.00,0.00,0.0,18.9
2006-03-04,1,29.4,0.00,0.00,0.00,0.0,16.4
2006-03-05,2,34.2,0.00,0.00,0.00,0.0,13.1
2006-03-06,3,32.7,0.00,0.00,0.00,0.0,6.7
2006-03-07,3,33.1,0.00,0.00,0.00,0.0,8.4
2006-03-08,3,33.9,0.00,0.00,0.00,0.0,6.4
2006-03-09,3,43.3,0.00,0.00,0.00,0.0,9.8
2006-03-10,51,56.5,0.20,0.20,0.00,1.0,16.3
2006-03-11,3,49.4,0.00,0.00,0.00,0.0,9.9
2006-03-12,61,48.9,9.00,9.00,0.00,9.0,6.1
2006-03-13,3,51.0,0.00,0.00,0.00,0.0,7.4
2006-03-14,55,53.1,3.20,3.20,0.00,8.0,18.4
2006-03-15,3,39.1,0.00,0.00,0.00,0.0,21.2
2006-03-16,3,38.1,0.00,0.00,0.00,0.0,14.2
2006-03-17,3,35.8,0.00,0.00,0.00,0.0,12.1
2006-03-18,3,34.0,0.00,0.00,0.00,0.0,16.2
2006-03-19,3,33.9,0.00,0.00,0.00,0.0,15.4
2006-03-20,3,33.0,0.00,0.00,0.00,0.0,14.9
2006-03-21,3,33.2,0.00,0.00,0.00,0.0,11.2
2006-03-22,3,36.8,0.00,0.00,0.00,0.0,13.9
2006-03-23,3,39.4,0.00,0.00,0.00,0.0,11.0
2006-03-24,3,40.0,0.00,0.00,0.00,0.0,7.2
2006-03-25,51,40.1,0.10,0.10,0.00,1.0,10.2
2006-03-26,51,42.0,1.90,1.90,0.00,11.0,10.4
2006-03-27,3,44.3,0.00,0.00,0.00,0.0,9.7
2006-03-28,3,42.1,0.00,0.00,0.00,0.0,7.3
2006-03-29,2,45.4,0.00,0.00,0.00,0.0,8.1
2006-03-30,3,49.3,0.00,0.00,0.00,0.0,7.4
2006-03-31,3,53.5,0.00,0.00,0.00,0.0,10.4
2006-04-01,61,58.6,3.10,3.10,0.00,4.0,13.6
2006-04-02,3,53.5,0.00,0.00,0.00,0.0,11.6
2006-04-03,63,46.3,17.80,17.80,0.00,7.0,11.1
2006-04-04,63,47.4,5.00,5.00,0.00,7.0,17.3
2006-04-05,51,41.2,1.40,1.40,0.00,7.0,14.4
2006-04-06,3,42.4,0.00,0.00,0.00,0.0,11.3
2006-04-07,53,48.4,2.90,2.90,0.00,8.0,10.4
2006-04-08,63,43.7,14.50,14.50,0.00,12.0,12.2
2006-04-09,3,44.3,0.00,0.00,0.00,0.0,11.4
2006-04-10,1,46.4,0.00,0.00,0.00,0.0,9.1
2006-04-11,3,50.5,0.00,0.00,0.00,0.0,9.6
2006-04-12,3,52.2,0.00,0.00,0.00,0.0,12.6
2006-04-13,55,60.3,3.70,3.70,0.00,6.0,11.4
2006-04-14,61,54.4,4.90,4.90,0.00,9.0,5.5
2006-04-15,51,61.4,0.30,0.30,0.00,1.0,9.3
2006-04-16,2,55.2,0.00,0.00,0.00,0.0,11.3
2006-04-17,3,51.1,0.00,0.00,0.00,0.0,12.2
2006-04-18,1,55.3,0.00,0.00,0.00,0.0,11.5
2006-04-19,2,57.9,0.00,0.00,0.00,0.0,13.0
2006-04-20,3,63.4,0.00,0.00,0.00,0.0,11.6
2006-04-21,3,50.8,0.00,0.00,0.00,0.0,13.1
2006-04-22,63,44.0,29.40,29.40,0.00,22.0,15.2
2006-04-23,63,52.7,68.50,68.50,0.00,16.0,15.2
2006-04-24,51,52.1,0.80,0.80,0.00,4.0,7.8
2006-04-25,3,55.1,0.00,0.00,0.00,0.0,16.5
2006-04-26,3,48.7,0.00,0.00,0.00,0.0,11.0
2006-04-27,3,55.5,0.00,0.00,0.00,0.0,9.6
2006-04-28,2,52.2,0.00,0.00,0.00,0.0,11.1
2006-04-29,0,50.2,0.00,0.00,0.00,0.0,9.4
2006-04-30,0,52.3,0.00,0.00,0.00,0.0,10.3
2006-05-01,1,54.8,0.00,0.00,0.00,0.0,12.9
2006-05-02,3,53.5,0.00,0.00,0.00,0.0,8.1
2006-05-03,51,55.5,0.40,0.40,0.00,3.0,9.9
2006-05-04,3,63.1,0.00,0.00,0.00,0.0,7.8
2006-05-05,3,65.8,0.00,0.00,0.00,0.0,8.2
2006-05-06,3,61.5,0.00,0.00,0.00,0.0,13.5
2006-05-07,3,54.5,0.00,0.00,0.00,0.0,11.2
2006-05-08,3,54.6,0.00,0.00,0.00,0.0,11.4
2006-05-09,3,55.9,0.00,0.00,0.00,0.0,12.5
2006-05-10,3,57.2,0.00,0.00,0.00,0.0,8.9
2006-05-11,51,57.0,0.20,0.20,0.00,1.0,15.4
2006-05-12,63,59.8,23.50,23.50,0.00,13.0,17.0
2006-05-13,3,59.2,0.00,0.00,0.00,0.0,9.6
2006-05-14,3,54.9,0.00,0.00,0.00,0.0,9.0
2006-05-15,61,54.5,8.10,8.10,0.00,7.0,12.7
2006-05-16,61,56.7,13.90,13.90,0.00,16.0,9.0
2006-05-17,3,59.8,0.00,0.00,0.00,0.0,11.6
2006-05-18,51,61.8,0.20,0.20,0.00,2.0,9.9
2006-05-19,63,57.1,18.00,18.00,0.00,15.0,11.6
2006-05-20,3,57.7,0.00,0.00,0.00,0.0,14.4
2006-05-21,51,56.8,0.90,0.90,0.00,3.0,16.5
2006-05-22,3,53.8,0.00,0.00,0.00,0.0,15.3
2006-05-23,3,53.9,0.00,0.00,0.00,0.0,15.0
2006-05-24,3,59.1,0.00,0.00,0.00,0.0,9.4
2006-05-25,51,63.3,0.50,0.50,0.00,2.0,9.2
2006-05-26,53,65.8,1.70,1.70,0.00,4.0,5.7
2006-05-27,51,70.0,0.90,0.90,0.00,3.0,8.8
2006-05-28,3,69.8,0.00,0.00,0.00,0.0,9.7
2006-05-29,3,71.9,0.00,0.00,0.00,0.0,4.7
2006-05-30,2,72.6,0.00,0.00,0.00,0.0,8.8
2006-05-31,3,68.7,0.00,0.00,0.00,0.0,9.3
2006-06-01,65,74.5,16.10,16.10,0.00,6.0,8.8
2006-06-02,63,72.9,24.40,24.40,0.00,12.0,7.1
2006-06-03,63,66.3,23.80,23.80,0.00,20.0,9.8
2006-06-04,51,60.7,1.30,1.30,0.00,6.0,10.4
2006-06-05,51,63.7,0.30,0.30,0.00,2.0,5.5
2006-06-06,51,65.0,0.30,0.30,0.00,3.0,8.2
2006-06-07,63,59.4,24.40,24.40,0.00,23.0,15.9
2006-06-08,53,60.8,4.10,4.10,0.00,16.0,9.5
2006-06-09,51,64.9,0.50,0.50,0.00,3.0,10.9
2006-06-10,51,59.3,0.50,0.50,0.00,3.0,18.8
2006-06-11,3,60.2,0.00,0.00,0.00,0.0,13.8
2006-06-12,3,64.0,0.00,0.00,0.00,0.0,8.8
2006-06-13,3,69.1,0.00,0.00,0.00,0.0,7.5
2006-06-14,51,68.0,0.30,0.30,0.00,2.0,5.3
2006-06-15,51,68.4,0.10,0.10,0.00,1.0,11.2
2006-06-16,2,70.7,0.00,0.00,0.00,0.0,7.2
2006-06-17,3,73.4,0.00,0.00,0.00,0.0,9.0
2006-06-18,2,78.8,0.00,0.00,0.00,0.0,8.5
2006-06-19,61,78.8,4.30,4.30,0.00,5.0,12.0
2006-06-20,63,75.7,5.10,5.10,0.00,3.0,8.7
2006-06-21,3,73.0,0.00,0.00,0.00,0.0,8.6
2006-06-22,3,76.8,0.00,0.00,0.00,0.0,9.1
2006-06-23,61,77.4,10.90,10.90,0.00,9.0,6.5
2006-06-24,63,72.0,46.20,46.20,0.00,24.0,6.1
2006-06-25,63,70.1,32.40,32.40,0.00,22.0,8.8
2006-06-26,63,72.2,5.70,5.70,0.00,13.0,12.7
2006-06-27,53,73.8,1.60,1.60,0.00,5.0,15.9
2006-06-28,63,75.2,20.00,20.00,0.00,11.0,19.5
2006-06-29,55,75.8,1.00,1.00,0.00,1.0,9.0
2006-06-30,2,72.0,0.00,0.00,0.00,0.0,9.2
2006-07-01,3,73.3,0.00,0.00,0.00,0.0,9.7
2006-07-02,3,78.4,0.00,0.00,0.00,0.0,12.4
2006-07-03,53,77.4,2.40,2.40,0.00,8.0,10.2
2006-07-04,53,78.5,1.90,1.90,0.00,5.0,9.7
2006-07-05,53,74.2,3.40,3.40,0.00,10.0,7.5
2006-07-06,63,70.5,11.40,11.40,0.00,9.0,10.1
2006-07-07,3,71.0,0.00,0.00,0.00,0.0,9.0
2006-07-08,3,73.3,0.00,0.00,0.00,0.0,5.8
2006-07-09,3,74.4,0.00,0.00,0.00,0.0,9.0
2006-07-10,3,74.2,0.00,0.00,0.00,0.0,8.4
2006-07-11,51,78.3,0.30,0.30,0.00,1.0,10.2
2006-07-12,61,76.9,7.00,7.00,0.00,10.0,9.2
2006-07-13,61,76.0,5.50,5.50,0.00,8.0,11.4
2006-07-14,3,75.5,0.00,0.00,0.00,0.0,8.1
2006-07-15,51,75.1,0.30,0.30,0.00,2.0,6.8
2006-07-16,1,80.6,0.00,0.00,0.00,0.0,8.5
2006-07-17,1,84.8,0.00,0.00,0.00,0.0,5.2
2006-07-18,55,85.4,1.30,1.30,0.00,2.0,6.3
2006-07-19,51,78.6,0.40,0.40,0.00,2.0,9.9
2006-07-20,61,75.2,3.40,3.40,0.00,5.0,11.7
2006-07-21,63,78.7,6.60,6.60,0.00,10.0,7.9
2006-07-22,63,76.0,23.90,23.90,0.00,17.0,11.7
2006-07-23,3,73.2,0.00,0.00,0.00,0.0,7.4
2006-07-24,3,75.0,0.00,0.00,0.00,0.0,8.3
2006-07-25,3,74.8,0.00,0.00,0.00,0.0,10.1
2006-07-26,3,76.3,0.00,0.00,0.00,0.0,7.6
2006-07-27,51,79.1,0.50,0.50,0.00,2.0,10.6
2006-07-28,63,79.6,5.70,5.70,0.00,4.0,12.4
2006-07-29,3,80.7,0.00,0.00,0.00,0.0,7.2
2006-07-30,2,81.9,0.00,0.00,0.00,0.0,7.7
2006-07-31,3,81.0,0.00,0.00,0.00,0.0,8.1
2006-08-01,2,87.0,0.00,0.00,0.00,0.0,7.4
2006-08-02,63,88.2,3.30,3.30,0.00,2.0,8.4
2006-08-03,2,88.2,0.00,0.00,0.00,0.0,9.9
2006-08-04,53,82.9,1.50,1.50,0.00,3.0,9.7
2006-08-05,0,80.1,0.00,0.00,0.00,0.0,8.0
2006-08-06,51,76.0,1.40,1.40,0.00,6.0,9.5
2006-08-07,51,79.7,0.70,0.70,0.00,3.0,10.6
2006-08-08,3,79.2,0.00,0.00,0.00,0.0,9.7
2006-08-09,1,74.4,0.00,0.00,0.00,0.0,8.8
2006-08-10,2,76.4,0.00,0.00,0.00,0.0,8.8
2006-08-11,1,73.3,0.00,0.00,0.00,0.0,11.0
2006-08-12,2,70.6,0.00,0.00,0.00,0.0,8.4
2006-08-13,3,71.3,0.00,0.00,0.00,0.0,7.1
2006-08-14,3,75.1,0.00,0.00,0.00,0.0,12.4
2006-08-15,55,77.0,3.30,3.30,0.00,5.0,12.1
2006-08-16,3,75.7,0.00,0.00,0.00,0.0,6.5
2006-08-17,3,74.6,0.00,0.00,0.00,0.0,10.3
2006-08-18,3,73.2,0.00,0.00,0.00,0.0,7.3
2006-08-19,51,73.6,0.80,0.80,0.00,4.0,9.9
2006-08-20,55,79.2,4.30,4.30,0.00,7.0,11.4
2006-08-21,3,75.6,0.00,0.00,0.00,0.0,10.7
2006-08-22,3,76.0,0.00,0.00,0.00,0.0,6.1
2006-08-23,2,76.9,0.00,0.00,0.00,0.0,8.6
2006-08-24,51,73.4,0.20,0.20,0.00,1.0,7.3
2006-08-25,53,71.0,1.80,1.80,0.00,6.0,8.9
2006-08-26,63,67.2,24.50,24.50,0.00,12.0,11.2
2006-08-27,61,67.7,22.20,22.20,0.00,18.0,11.6
2006-08-28,63,72.8,16.90,16.90,0.00,9.0,7.6
2006-08-29,61,67.4,10.50,10.50,0.00,14.0,9.9
2006-08-30,51,66.8,1.50,1.50,0.00,5.0,8.9
2006-08-31,3,65.1,0.00,0.00,0.00,0.0,10.7
2006-09-01,55,63.9,3.30,3.30,0.00,5.0,16.2
2006-09-02,63,63.1,49.40,49.40,0.00,24.0,24.6
2006-09-03,61,69.4,3.90,3.90,0.00,5.0,11.1
2006-09-04,3,66.2,0.00,0.00,0.00,0.0,8.8
2006-09-05,63,64.3,14.80,14.80,0.00,9.0,5.3
2006-09-06,3,66.1,0.00,0.00,0.00,0.0,7.3
2006-09-07,3,67.5,0.00,0.00,0.00,0.0,4.4
2006-09-08,3,69.4,0.00,0.00,0.00,0.0,6.2
2006-09-09,1,70.7,0.00,0.00,0.00,0.0,6.7
2006-09-10,3,65.9,0.00,0.00,0.00,0.0,7.8
2006-09-11,3,61.8,0.00,0.00,0.00,0.0,10.6
2006-09-12,3,59.0,0.00,0.00,0.00,0.0,8.1
2006-09-13,3,61.4,0.00,0.00,0.00,0.0,8.7
2006-09-14,61,64.8,11.60,11.60,0.00,14.0,8.2
2006-09-15,63,66.0,16.80,16.80,0.00,18.0,11.0
2006-09-16,61,67.3,10.70,10.70,0.00,11.0,9.0
2006-09-17,2,68.6,0.00,0.00,0.00,0.0,5.8
2006-09-18,3,69.0,0.00,0.00,0.00,0.0,7.7
2006-09-19,53,69.4,3.90,3.90,0.00,7.0,6.8
2006-09-20,3,63.8,0.00,0.00,0.00,0.0,11.6
2006-09-21,3,59.2,0.00,0.00,0.00,0.0,9.7
2006-09-22,3,61.7,0.00,0.00,0.00,0.0,8.4
2006-09-23,55,67.0,4.00,4.00,0.00,7.0,10.5
2006-09-24,53,72.2,1.30,1.30,0.00,4.0,11.7
2006-09-25,3,64.5,0.00,0.00,0.00,0.0,10.6
2006-09-26,1,62.7,0.00,0.00,0.00,0.0,8.5
2006-09-27,2,62.0,0.00,0.00,0.00,0.0,6.4
2006-09-28,2,63.9,0.00,0.00,0.00,0.0,11.5
2006-09-29,55,60.6,6.20,6.20,0.00,10.0,13.1
2006-09-30,3,58.4,0.00,0.00,0.00,0.0,9.3
2006-10-01,61,61.6,7.40,7.40,0.00,17.0,9.6
2006-10-02,2,58.5,0.00,0.00,0.00,0.0,8.9
2006-10-03,3,64.5,0.00,0.00,0.00,0.0,8.2
2006-10-04,53,68.5,0.70,0.70,0.00,1.0,9.7
2006-10-05,61,60.3,4.60,4.60,0.00,3.0,12.9
2006-10-06,51,54.9,1.80,1.80,0.00,10.0,13.7
2006-10-07,51,55.1,1.10,1.10,0.00,5.0,13.0
2006-10-08,0,57.0,0.00,0.00,0.00,0.0,6.1
2006-10-09,0,62.1,0.00,0.00,0.00,0.0,5.8
2006-10-10,1,62.8,0.00,0.00,0.00,0.0,6.9
2006-10-11,63,60.7,21.80,21.80,0.00,8.0,12.3
2006-10-12,61,62.6,3.80,3.80,0.00,5.0,15.1
2006-10-13,3,48.6,0.00,0.00,0.00,0.0,13.5
2006-10-14,2,48.1,0.00,0.00,0.00,0.0,14.4
2006-10-15,3,47.4,0.00,0.00,0.00,0.0,11.1
2006-10-16,3,52.1,0.00,0.00,0.00,0.0,5.7
2006-10-17,61,54.4,14.90,14.90,0.00,11.0,13.3
2006-10-18,61,63.7,3.30,3.30,0.00,4.0,11.4
2006-10-19,51,60.2,0.20,0.20,0.00,1.0,7.2
2006-10-20,63,57.8,8.30,8.30,0.00,13.0,23.3
2006-10-21,2,48.7,0.00,0.00,0.00,0.0,15.7
2006-10-22,3,52.1,0.00,0.00,0.00,0.0,12.2
2006-10-23,51,49.6,0.30,0.30,0.00,1.0,14.1
2006-10-24,51,45.1,0.10,0.10,0.00,1.0,15.5
2006-10-25,3,46.0,0.00,0.00,0.00,0.0,17.3
2006-10-26,3,43.8,0.00,0.00,0.00,0.0,12.2
2006-10-27,55,42.4,3.00,3.00,0.00,4.0,7.6
2006-10-28,63,54.9,41.20,41.20,0.00,15.0,21.4
2006-10-29,2,46.9,0.00,0.00,0.00,0.0,22.0
2006-10-30,1,47.9,0.00,0.00,0.00,0.0,12.0
2006-10-31,3,53.4,0.00,0.00,0.00,0.0,8.5
2006-11-01,53,58.2,1.40,1.40,0.00,4.0,7.8
2006-11-02,61,47.5,6.00,6.00,0.00,8.0,10.1
2006-11-03,3,40.8,0.00,0.00,0.00,0.0,11.1
2006-11-04,3,38.1,0.00,0.00,0.00,0.0,7.7
2006-11-05,3,41.3,0.00,0.00,0.00,0.0,4.5
2006-11-06,3,42.9,0.00,0.00,0.00,0.0,5.9
2006-11-07,3,49.5,0.00,0.00,0.00,0.0,6.4
2006-11-08,63,55.5,34.40,34.40,0.00,23.0,13.7
2006-11-09,3,58.1,0.00,0.00,0.00,0.0,10.1
2006-11-10,2,53.4,0.00,0.00,0.00,0.0,8.9
2006-11-11,3,54.0,0.00,0.00,0.00,0.0,8.5
2006-11-12,61,56.4,8.80,8.80,0.00,10.0,13.3
2006-11-13,61,56.0,11.60,11.60,0.00,14.0,15.7
2006-11-14,53,54.8,2.50,2.50,0.00,5.0,12.7
2006-11-15,51,58.0,0.20,0.20,0.00,1.0,6.4
2006-11-16,63,62.1,16.10,16.10,0.00,8.0,21.1
2006-11-17,61,58.4,2.40,2.40,0.00,3.0,18.8
2006-11-18,3,47.1,0.00,0.00,0.00,0.0,8.5
2006-11-19,3,45.1,0.00,0.00,0.00,0.0,7.6
2006-11-20,3,41.5,0.00,0.00,0.00,0.0,8.2
2006-11-21,3,38.1,0.00,0.00,0.00,0.0,8.5
2006-11-22,53,41.6,1.50,1.50,0.00,4.0,14.9
2006-11-23,61,41.8,30.40,30.40,0.00,24.0,15.8
2006-11-24,61,46.0,3.50,3.50,0.00,3.0,13.6
2006-11-25,1,41.8,0.00,0.00,0.00,0.0,7.7
2006-11-26,3,44.7,0.00,0.00,0.00,0.0,6.4
2006-11-27,3,46.6,0.00,0.00,0.00,0.0,5.3
2006-11-28,3,48.0,0.00,0.00,0.00,0.0,8.9
2006-11-29,3,51.9,0.00,0.00,0.00,0.0,6.1
2006-11-30,3,58.3,0.00,0.00,0.00,0.0,10.5
2006-12-01,55,62.5,4.30,4.30,0.00,6.0,21.9
2006-12-02,3,44.5,0.00,0.00,0.00,0.0,18.6
2006-12-03,3,37.9,0.00,0.00,0.00,0.0,7.8
2006-12-04,51,35.9,0.10,0.10,0.00,1.0,15.6
2006-12-05,3,30.7,0.00,0.00,0.00,0.0,12.9
2006-12-06,2,35.4,0.00,0.00,0.00,0.0,13.0
2006-12-07,3,41.2,0.00,0.00,0.00,0.0,15.8
2006-12-08,3,25.7,0.00,0.00,0.00,0.0,23.2
2006-12-09,1,29.6,0.00,0.00,0.00,0.0,10.2
2006-12-10,2,37.5,0.00,0.00,0.00,0.0,10.6
2006-12-11,3,40.4,0.00,0.00,0.00,0.0,7.5
2006-12-12,3,40.7,0.00,0.00,0.00,0.0,5.9
2006-12-13,53,48.9,3.40,3.40,0.00,7.0,6.8
2006-12-14,3,46.1,0.00,0.00,0.00,0.0,6.5
2006-12-15,3,45.8,0.00,0.00,0.00,0.0,9.5
2006-12-16,1,42.6,0.00,0.00,0.00,0.0,10.4
2006-12-17,3,43.2,0.00,0.00,0.00,0.0,9.1
2006-12-18,51,50.1,0.40,0.40,0.00,2.0,8.8
2006-12-19,3,38.8,0.00,0.00,0.00,0.0,8.3
2006-12-20,2,34.9,0.00,0.00,0.00,0.0,8.7
2006-12-21,3,39.3,0.00,0.00,0.00,0.0,9.5
2006-12-22,61,38.8,5.90,5.90,0.00,9.0,7.7
2006-12-23,63,51.7,20.80,20.80,0.00,9.0,11.3
2006-12-24,1,43.2,0.00,0.00,0.00,0.0,14.9
2006-12-25,61,38.6,5.70,5.70,0.00,7.0,12.8
2006-12-26,51,46.8,0.40,0.40,0.00,3.0,14.3
2006-12-27,3,39.5,0.00,0.00,0.00,0.0,14.4
2006-12-28,3,36.5,0.00,0.00,0.00,0.0,8.4
2006-12-29,3,37.5,0.00,0.00,0.00,0.0,6.0
2006-12-30,3,38.5,0.00,0.00,0.00,0.0,10.4
2006-12-31,3,35.5,0.00,0.00,0.00,0.0,9.4
2007-01-01,63,49.0,24.20,24.20,0.00,16.0,11.4
2007-01-02,2,41.4,0.00,0.00,0.00,0.0,14.9
2007-01-03,3,37.9,0.00,0.00,0.00,0.0,11.1
2007-01-04,3,42.5,0.00,0.00,0.00,0.0,9.4
2007-01-05,53,53.3,1.20,1.20,0.00,5.0,10.4
2007-01-06,61,60.6,5.50,5.50,0.00,8.0,12.9
2007-01-07,53,45.8,1.10,1.10,0.00,2.0,9.8
2007-01-08,63,49.3,28.40,28.40,0.00,15.0,15.4
