normalized_street_name_season,normalized_street_name,roadwork_season,area,total_area,roadwork_factor
4-43 avenue_summer_2026,4-43 avenue,2026,14420.0,132923.6,0.1085
4-43 road_summer_2009,4-43 road,2009,2184.7,5876.7,0.3718
4-43 road_summer_2023,4-43 road,2023,121.0,5876.7,0.0206
4-43 road_summer_2024,4-43 road,2024,93.0,5876.7,0.0158
4-43 street_summer_2003,4-43 street,2003,24825.5,62352.3,0.3981
4-43 street_summer_2004,4-43 street,2004,13170.4,62352.3,0.2112
4-43 street_summer_2012,4-43 street,2012,32488.5,62352.3,0.521
4-43 street_summer_2014,4-43 street,2014,9104.4,62352.3,0.146
4-43 street_summer_2016,4-43 street,2016,13469.9,62352.3,0.216
4-43 street_summer_2017,4-43 street,2017,24825.5,62352.3,0.3981
4-43 street_summer_2018,4-43 street,2018,60097.8,62352.3,0.9638
4-43 street_summer_2019,4-43 street,2019,31181.2,62352.3,0.5001
4-43 street_summer_2021,4-43 street,2021,15887.4,62352.3,0.2548
4-43 street_summer_2022,4-43 street,2022,21151.0,62352.3,0.3392
4-43 street_summer_2023,4-43 street,2023,342.0,62352.3,0.0055
4-43 street_summer_2025,4-43 street,2025,278.0,62352.3,0.0045
4-44 avenue_summer_2009,4-44 avenue,2009,2161.8,33761.6,0.064
4-44 avenue_summer_2010,4-44 avenue,2010,4187.2,33761.6,0.124
4-44 avenue_summer_2011,4-44 avenue,2011,3618.1,33761.6,0.1072
4-44 avenue_summer_2012,4-44 avenue,2012,10486.2,33761.6,0.3106
4-44 avenue_summer_2014,4-44 avenue,2014,3175.3,33761.6,0.0941
4-44 avenue_summer_2022,4-44 avenue,2022,12167.0,33761.6,0.3604
4-44 avenue_summer_2023,4-44 avenue,2023,507.0,33761.6,0.015
4-44 avenue_summer_2024,4-44 avenue,2024,19570.0,33761.6,0.5797
4-44 avenue_summer_2025,4-44 avenue,2025,954.0,33761.6,0.0283
4-44 drive_summer_2009,4-44 drive,2009,6817.1,29004.8,0.235
4-44 drive_summer_2022,4-44 drive,2022,12328.0,29004.8,0.425
4-44 road_summer_2009,4-44 road,2009,8306.9,7632.3,1.0884
4-44 street_summer_2003,4-44 street,2003,3211.9,34781.5,0.0923
4-44 street_summer_2011,4-44 street,2011,13007.9,34781.5,0.374
4-44 street_summer_2012,4-44 street,2012,15396.0,34781.5,0.4426
4-44 street_summer_2016,4-44 street,2016,47012.5,34781.5,1.3517
4-44 street_summer_2018,4-44 street,2018,7146.1,34781.5,0.2055
4-44 street_summer_2020,4-44 street,2020,21115.7,34781.5,0.6071
4-44 street_summer_2021,4-44 street,2021,4746.4,34781.5,0.1365
4-44 street_summer_2022,4-44 street,2022,12250.0,34781.5,0.3522
4-44 street_summer_2023,4-44 street,2023,525.0,34781.5,0.0151
4-44 street_summer_2025,4-44 street,2025,2500.0,34781.5,0.0719
4-45 avenue_summer_2009,4-45 avenue,2009,48852.1,79786.2,0.6123
4-45 avenue_summer_2010,4-45 avenue,2010,43961.8,79786.2,0.551
4-45 avenue_summer_2014,4-45 avenue,2014,11273.8,79786.2,0.1413
4-45 avenue_summer_2016,4-45 avenue,2016,2060.2,79786.2,0.0258
4-45 avenue_summer_2018,4-45 avenue,2018,29195.3,79786.2,0.3659
4-45 avenue_summer_2020,4-45 avenue,2020,395.8,79786.2,0.005
4-45 avenue_summer_2021,4-45 avenue,2021,43961.8,79786.2,0.551
4-45 avenue_summer_2022,4-45 avenue,2022,7543.0,79786.2,0.0945
4-45 avenue_summer_2023,4-45 avenue,2023,1244.0,79786.2,0.0156
4-45 avenue_summer_2024,4-45 avenue,2024,23459.0,79786.2,0.294
4-45 avenue_summer_2025,4-45 avenue,2025,182.0,79786.2,0.0023
4-45 drive_summer_2009,4-45 drive,2009,2139.0,18065.8,0.1184
4-45 drive_summer_2016,4-45 drive,2016,1300.0,18065.8,0.072
4-45 drive_summer_2020,4-45 drive,2020,6147.6,18065.8,0.3403
4-45 drive_summer_2023,4-45 drive,2023,121.0,18065.8,0.0067
4-45 drive_summer_2024,4-45 drive,2024,107.0,18065.8,0.0059
4-45 road_summer_2005,4-45 road,2005,2044.4,26190.2,0.0781
4-45 road_summer_2012,4-45 road,2012,10819.0,26190.2,0.4131
4-45 road_summer_2018,4-45 road,2018,4346.7,26190.2,0.166
4-45 road_summer_2020,4-45 road,2020,6375.3,26190.2,0.2434
4-45 road_summer_2021,4-45 road,2021,167.0,26190.2,0.0064
4-45 road_summer_2022,4-45 road,2022,6073.0,26190.2,0.2319
4-45 road_summer_2023,4-45 road,2023,228.0,26190.2,0.0087
4-45 road_summer_2024,4-45 road,2024,93.0,26190.2,0.0036
4-45 street_summer_2003,4-45 street,2003,3372.5,51699.5,0.0652
4-45 street_summer_2009,4-45 street,2009,24712.3,51699.5,0.478
4-45 street_summer_2011,4-45 street,2011,14469.6,51699.5,0.2799
4-45 street_summer_2014,4-45 street,2014,5980.7,51699.5,0.1157
4-45 street_summer_2016,4-45 street,2016,32992.6,51699.5,0.6382
4-45 street_summer_2019,4-45 street,2019,22491.3,51699.5,0.435
4-45 street_summer_2022,4-45 street,2022,342.0,51699.5,0.0066
4-45 street_summer_2023,4-45 street,2023,12591.0,51699.5,0.2435
4-45 street_summer_2025,4-45 street,2025,16741.0,51699.5,0.3238
4-46 avenue_summer_2010,4-46 avenue,2010,26401.6,98685.8,0.2675
4-46 avenue_summer_2011,4-46 avenue,2011,3977.5,98685.8,0.0403
4-46 avenue_summer_2016,4-46 avenue,2016,8867.1,98685.8,0.0899
4-46 avenue_summer_2017,4-46 avenue,2017,7298.6,98685.8,0.074
4-46 avenue_summer_2018,4-46 avenue,2018,19380.0,98685.8,0.1964
4-46 avenue_summer_2019,4-46 avenue,2019,55520.4,98685.8,0.5626
4-46 avenue_summer_2021,4-46 avenue,2021,14909.8,98685.8,0.1511
4-46 avenue_summer_2022,4-46 avenue,2022,4468.0,98685.8,0.0453
4-46 avenue_summer_2023,4-46 avenue,2023,175.0,98685.8,0.0018
4-46 avenue_summer_2024,4-46 avenue,2024,26113.0,98685.8,0.2646
4-46 road_summer_2009,4-46 road,2009,2089.1,25803.4,0.081
4-46 road_summer_2015,4-46 road,2015,5959.1,25803.4,0.2309
4-46 road_summer_2018,4-46 road,2018,9622.5,25803.4,0.3729
4-46 road_summer_2021,4-46 road,2021,3057.3,25803.4,0.1185
4-46 road_summer_2023,4-46 road,2023,124.0,25803.4,0.0048
4-46 road_summer_2024,4-46 road,2024,167.0,25803.4,0.0065
4-46 street_summer_2003,4-46 street,2003,3270.3,55534.4,0.0589
4-46 street_summer_2004,4-46 street,2004,1544.5,55534.4,0.0278
4-46 street_summer_2012,4-46 street,2012,26433.6,55534.4,0.476
4-46 street_summer_2014,4-46 street,2014,6762.2,55534.4,0.1218
4-46 street_summer_2015,4-46 street,2015,18767.1,55534.4,0.3379
4-46 street_summer_2016,4-46 street,2016,3712.7,55534.4,0.0669
4-46 street_summer_2019,4-46 street,2019,13614.0,55534.4,0.2451
4-46 street_summer_2021,4-46 street,2021,6543.7,55534.4,0.1178
4-46 street_summer_2022,4-46 street,2022,13635.0,55534.4,0.2455
4-46 street_summer_2023,4-46 street,2023,23433.0,55534.4,0.422
4-46 street_summer_2025,4-46 street,2025,933.0,55534.4,0.0168
4-47 avenue_summer_2005,4-47 avenue,2005,57685.0,92272.0,0.6252
4-47 avenue_summer_2010,4-47 avenue,2010,18339.5,92272.0,0.1988
4-47 avenue_summer_2014,4-47 avenue,2014,18247.7,92272.0,0.1978
4-47 avenue_summer_2015,4-47 avenue,2015,11336.4,92272.0,0.1229
4-47 avenue_summer_2017,4-47 avenue,2017,60655.0,92272.0,0.6574
4-47 avenue_summer_2018,4-47 avenue,2018,36982.6,92272.0,0.4008
4-47 avenue_summer_2019,4-47 avenue,2019,31668.6,92272.0,0.3432
4-47 avenue_summer_2020,4-47 avenue,2020,2951.6,92272.0,0.032
4-47 avenue_summer_2021,4-47 avenue,2021,42382.6,92272.0,0.4593
4-47 avenue_summer_2022,4-47 avenue,2022,17204.0,92272.0,0.1864
4-47 avenue_summer_2023,4-47 avenue,2023,685.0,92272.0,0.0074
4-47 avenue_summer_2024,4-47 avenue,2024,136.0,92272.0,0.0015
4-47 avenue_summer_2025,4-47 avenue,2025,15275.0,92272.0,0.1655
4-47 road_summer_2018,4-47 road,2018,22451.4,11415.6,1.9667
4-47 road_summer_2023,4-47 road,2023,1467.0,11415.6,0.1285
4-47 road_summer_2024,4-47 road,2024,333.0,11415.6,0.0292
4-47 street_summer_2004,4-47 street,2004,17921.1,47695.3,0.3757
4-47 street_summer_2012,4-47 street,2012,58789.1,47695.3,1.2326
4-47 street_summer_2017,4-47 street,2017,23782.9,47695.3,0.4986
4-47 street_summer_2019,4-47 street,2019,9105.6,47695.3,0.1909
4-47 street_summer_2020,4-47 street,2020,11215.0,47695.3,0.2351
4-47 street_summer_2022,4-47 street,2022,350.0,47695.3,0.0073
4-47 street_summer_2023,4-47 street,2023,20366.0,47695.3,0.427
4-47 street_summer_2025,4-47 street,2025,17893.0,47695.3,0.3752
4-48 avenue_summer_2003,4-48 avenue,2003,4510.4,99322.5,0.0454
4-48 avenue_summer_2004,4-48 avenue,2004,7226.3,99322.5,0.0728
4-48 avenue_summer_2008,4-48 avenue,2008,19077.5,99322.5,0.1921
4-48 avenue_summer_2010,4-48 avenue,2010,3360.0,99322.5,0.0338
4-48 avenue_summer_2011,4-48 avenue,2011,13283.2,99322.5,0.1337
4-48 avenue_summer_2014,4-48 avenue,2014,1100.0,99322.5,0.0111
4-48 avenue_summer_2016,4-48 avenue,2016,50829.8,99322.5,0.5118
4-48 avenue_summer_2017,4-48 avenue,2017,4510.4,99322.5,0.0454
4-48 avenue_summer_2018,4-48 avenue,2018,1671.1,99322.5,0.0168
4-48 avenue_summer_2019,4-48 avenue,2019,31818.0,99322.5,0.3204
4-48 avenue_summer_2020,4-48 avenue,2020,5465.7,99322.5,0.055
4-48 avenue_summer_2021,4-48 avenue,2021,18688.5,99322.5,0.1882
4-48 avenue_summer_2022,4-48 avenue,2022,160.0,99322.5,0.0016
4-48 avenue_summer_2023,4-48 avenue,2023,22725.0,99322.5,0.2288
4-48 avenue_summer_2024,4-48 avenue,2024,410.0,99322.5,0.0041
4-48 street_summer_2003,4-48 street,2003,40611.4,70274.8,0.5779
4-48 street_summer_2007,4-48 street,2007,101005.6,70274.8,1.4373
4-48 street_summer_2008,4-48 street,2008,15109.9,70274.8,0.215
4-48 street_summer_2011,4-48 street,2011,16020.0,70274.8,0.228
4-48 street_summer_2012,4-48 street,2012,59887.8,70274.8,0.8522
4-48 street_summer_2013,4-48 street,2013,10270.0,70274.8,0.1461
4-48 street_summer_2017,4-48 street,2017,62099.1,70274.8,0.8837
4-48 street_summer_2019,4-48 street,2019,31022.6,70274.8,0.4414
4-48 street_summer_2022,4-48 street,2022,34850.0,70274.8,0.4959
4-48 street_summer_2023,4-48 street,2023,19278.0,70274.8,0.2743
4-49 avenue_summer_2003,4-49 avenue,2003,7490.7,39397.1,0.1901
4-49 avenue_summer_2005,4-49 avenue,2005,140605.3,39397.1,3.5689
4-49 avenue_summer_2008,4-49 avenue,2008,9074.1,39397.1,0.2303
4-49 avenue_summer_2011,4-49 avenue,2011,8074.4,39397.1,0.2049
4-49 avenue_summer_2015,4-49 avenue,2015,6852.2,39397.1,0.1739
4-49 avenue_summer_2016,4-49 avenue,2016,1163.3,39397.1,0.0295
4-49 avenue_summer_2017,4-49 avenue,2017,123606.2,39397.1,3.1374
4-49 avenue_summer_2020,4-49 avenue,2020,8790.0,39397.1,0.2231
4-49 avenue_summer_2022,4-49 avenue,2022,5250.0,39397.1,0.1333
4-49 avenue_summer_2024,4-49 avenue,2024,3639.0,39397.1,0.0924
4-49 avenue_summer_2025,4-49 avenue,2025,2094.0,39397.1,0.0532
4-49 lane_summer_2022,4-49 lane,2022,7222.0,,
4-49 place_summer_2013,4-49 place,2013,4426.7,3307.5,1.3384
4-49 street_summer_2008,4-49 street,2008,6586.7,40172.1,0.164
4-49 street_summer_2009,4-49 street,2009,68509.7,40172.1,1.7054
4-49 street_summer_2012,4-49 street,2012,34736.3,40172.1,0.8647
4-49 street_summer_2013,4-49 street,2013,47966.7,40172.1,1.194
4-49 street_summer_2016,4-49 street,2016,2873.3,40172.1,0.0715
4-49 street_summer_2017,4-49 street,2017,42514.6,40172.1,1.0583
4-49 street_summer_2020,4-49 street,2020,15856.4,40172.1,0.3947
4-49 street_summer_2021,4-49 street,2021,68153.3,40172.1,1.6965
4-49 street_summer_2022,4-49 street,2022,40612.0,40172.1,1.011
4-49 street_summer_2023,4-49 street,2023,10202.0,40172.1,0.254
4-49 street_summer_2024,4-49 street,2024,6734.0,40172.1,0.1676
4-5 avenue_summer_2006,4-5 avenue,2006,18589.0,18546.4,1.0023
4-5 avenue_summer_2014,4-5 avenue,2014,4504.5,18546.4,0.2429
4-5 avenue_summer_2021,4-5 avenue,2021,25384.2,18546.4,1.3687
4-5 avenue_summer_2022,4-5 avenue,2022,1716.0,18546.4,0.0925
4-5 street_summer_2023,4-5 street,2023,246.0,11468.2,0.0215
4-5 street_summer_2024,4-5 street,2024,7204.0,11468.2,0.6282
4-50 avenue_summer_2003,4-50 avenue,2003,12746.0,88446.8,0.1441
4-50 avenue_summer_2004,4-50 avenue,2004,18427.8,88446.8,0.2083
4-50 avenue_summer_2008,4-50 avenue,2008,34598.0,88446.8,0.3912
4-50 avenue_summer_2010,4-50 avenue,2010,4344.0,88446.8,0.0491
4-50 avenue_summer_2011,4-50 avenue,2011,21626.9,88446.8,0.2445
4-50 avenue_summer_2015,4-50 avenue,2015,14818.8,88446.8,0.1675
4-50 avenue_summer_2016,4-50 avenue,2016,11366.7,88446.8,0.1285
4-50 avenue_summer_2018,4-50 avenue,2018,15589.9,88446.8,0.1763
4-50 avenue_summer_2019,4-50 avenue,2019,11880.3,88446.8,0.1343
4-50 avenue_summer_2020,4-50 avenue,2020,13638.0,88446.8,0.1542
4-50 avenue_summer_2021,4-50 avenue,2021,17684.3,88446.8,0.1999
4-50 avenue_summer_2022,4-50 avenue,2022,286.0,88446.8,0.0032
4-50 avenue_summer_2023,4-50 avenue,2023,3533.0,88446.8,0.0399
4-50 avenue_summer_2024,4-50 avenue,2024,27592.0,88446.8,0.312
4-50 avenue_summer_2025,4-50 avenue,2025,113.0,88446.8,0.0013
4-50 street_summer_2008,4-50 street,2008,6884.8,24731.2,0.2784
4-50 street_summer_2012,4-50 street,2012,16346.7,24731.2,0.661
4-50 street_summer_2016,4-50 street,2016,7438.2,24731.2,0.3008
4-50 street_summer_2017,4-50 street,2017,12350.3,24731.2,0.4994
4-50 street_summer_2019,4-50 street,2019,6884.8,24731.2,0.2784
4-50 street_summer_2022,4-50 street,2022,257.0,24731.2,0.0104
4-51 avenue_summer_2006,4-51 avenue,2006,73005.3,85153.7,0.8573
4-51 avenue_summer_2007,4-51 avenue,2007,3447.7,85153.7,0.0405
4-51 avenue_summer_2008,4-51 avenue,2008,12640.6,85153.7,0.1484
4-51 avenue_summer_2009,4-51 avenue,2009,7967.0,85153.7,0.0936
4-51 avenue_summer_2010,4-51 avenue,2010,34697.5,85153.7,0.4075
4-51 avenue_summer_2014,4-51 avenue,2014,1831.1,85153.7,0.0215
4-51 avenue_summer_2015,4-51 avenue,2015,3894.3,85153.7,0.0457
4-51 avenue_summer_2016,4-51 avenue,2016,16783.3,85153.7,0.1971
4-51 avenue_summer_2018,4-51 avenue,2018,75991.2,85153.7,0.8924
4-51 avenue_summer_2019,4-51 avenue,2019,11243.2,85153.7,0.132
4-51 avenue_summer_2020,4-51 avenue,2020,17761.4,85153.7,0.2086
4-51 avenue_summer_2021,4-51 avenue,2021,9285.7,85153.7,0.109
4-51 avenue_summer_2022,4-51 avenue,2022,719.0,85153.7,0.0084
4-51 avenue_summer_2023,4-51 avenue,2023,4764.0,85153.7,0.0559
4-51 avenue_summer_2024,4-51 avenue,2024,6537.0,85153.7,0.0768
4-51 avenue_summer_2025,4-51 avenue,2025,276.0,85153.7,0.0032
4-51 drive_summer_2018,4-51 drive,2018,2183.3,2182.1,1.0005
4-51 road_summer_2004,4-51 road,2004,1868.8,6412.1,0.2914
4-51 road_summer_2018,4-51 road,2018,15390.0,6412.1,2.4001
4-51 road_summer_2020,4-51 road,2020,4035.1,6412.1,0.6293
4-51 road_summer_2025,4-51 road,2025,1600.0,6412.1,0.2495
4-51 street_summer_2003,4-51 street,2003,21671.4,13082.7,1.6565
4-51 street_summer_2011,4-51 street,2011,23130.2,13082.7,1.768
4-51 street_summer_2019,4-51 street,2019,8186.7,13082.7,0.6258
4-51 street_summer_2021,4-51 street,2021,137471.6,13082.7,10.5079
4-51 street_summer_2022,4-51 street,2022,14087.0,13082.7,1.0768
4-52 avenue_summer_2008,4-52 avenue,2008,14733.4,38875.1,0.379
4-52 avenue_summer_2009,4-52 avenue,2009,1625.8,38875.1,0.0418
4-52 avenue_summer_2014,4-52 avenue,2014,4005.7,38875.1,0.103
4-52 avenue_summer_2015,4-52 avenue,2015,24069.6,38875.1,0.6192
4-52 avenue_summer_2017,4-52 avenue,2017,17716.7,38875.1,0.4557
4-52 avenue_summer_2019,4-52 avenue,2019,5598.1,38875.1,0.144
4-52 avenue_summer_2022,4-52 avenue,2022,4711.0,38875.1,0.1212
4-52 avenue_summer_2023,4-52 avenue,2023,80.0,38875.1,0.0021
4-52 avenue_summer_2024,4-52 avenue,2024,12106.0,38875.1,0.3114
4-52 avenue_summer_2025,4-52 avenue,2025,100.0,38875.1,0.0026
4-52 court_summer_2015,4-52 court,2015,7773.3,2062.6,3.7687
4-52 drive_summer_2015,4-52 drive,2015,3116.7,6644.0,0.4691
4-52 drive_summer_2023,4-52 drive,2023,103.0,6644.0,0.0155
4-52 road_summer_2015,4-52 road,2015,6149.6,10162.4,0.6051
4-52 road_summer_2022,4-52 road,2022,179.0,10162.4,0.0176
4-52 road_summer_2023,4-52 road,2023,103.0,10162.4,0.0101
4-52 road_summer_2024,4-52 road,2024,4862.0,10162.4,0.4784
4-52 street_summer_2003,4-52 street,2003,11141.2,8131.5,1.3701
4-52 street_summer_2005,4-52 street,2005,13055.7,8131.5,1.6056
4-52 street_summer_2014,4-52 street,2014,11141.2,8131.5,1.3701
4-52 street_summer_2017,4-52 street,2017,13055.7,8131.5,1.6056
4-53 avenue_summer_2003,4-53 avenue,2003,1964.7,79234.5,0.0248
4-53 avenue_summer_2006,4-53 avenue,2006,17454.7,79234.5,0.2203
4-53 avenue_summer_2008,4-53 avenue,2008,17403.0,79234.5,0.2196
4-53 avenue_summer_2014,4-53 avenue,2014,3585.4,79234.5,0.0453
4-53 avenue_summer_2015,4-53 avenue,2015,27001.8,79234.5,0.3408
4-53 avenue_summer_2016,4-53 avenue,2016,10356.3,79234.5,0.1307
4-53 avenue_summer_2017,4-53 avenue,2017,3863.3,79234.5,0.0488
4-53 avenue_summer_2019,4-53 avenue,2019,13707.5,79234.5,0.173
4-53 avenue_summer_2020,4-53 avenue,2020,15272.4,79234.5,0.1927
4-53 avenue_summer_2021,4-53 avenue,2021,12896.7,79234.5,0.1628
4-53 avenue_summer_2022,4-53 avenue,2022,580.0,79234.5,0.0073
4-53 avenue_summer_2023,4-53 avenue,2023,17197.0,79234.5,0.217
4-53 avenue_summer_2024,4-53 avenue,2024,12753.0,79234.5,0.161
4-53 avenue_summer_2025,4-53 avenue,2025,100.0,79234.5,0.0013
4-53 drive_summer_2006,4-53 drive,2006,7529.7,10695.5,0.704
4-53 drive_summer_2015,4-53 drive,2015,3390.2,10695.5,0.317
4-53 drive_summer_2022,4-53 drive,2022,5090.0,10695.5,0.4759
4-53 drive_summer_2023,4-53 drive,2023,200.0,10695.5,0.0187
4-53 place_summer_2022,4-53 place,2022,203.0,843.3,0.2407
4-53 place_summer_2023,4-53 place,2023,6367.0,843.3,7.5501
4-53 road_summer_2004,4-53 road,2004,1568.2,9187.5,0.1707
4-53 road_summer_2015,4-53 road,2015,12010.9,9187.5,1.3073
4-53 road_summer_2019,4-53 road,2019,1568.2,9187.5,0.1707
4-53 road_summer_2022,4-53 road,2022,100.0,9187.5,0.0109
4-53 road_summer_2023,4-53 road,2023,100.0,9187.5,0.0109
4-53 street_summer_2003,4-53 street,2003,2956.7,5577.9,0.5301
4-53 street_summer_2005,4-53 street,2005,1550.2,5577.9,0.2779
4-53 street_summer_2011,4-53 street,2011,1500.0,5577.9,0.2689
4-53 street_summer_2015,4-53 street,2015,18356.7,5577.9,3.291
4-53 street_summer_2016,4-53 street,2016,1550.2,5577.9,0.2779
4-53 street_summer_2025,4-53 street,2025,1222.0,5577.9,0.2191
4-54 avenue_summer_2007,4-54 avenue,2007,12233.3,55288.3,0.2213
4-54 avenue_summer_2008,4-54 avenue,2008,16364.7,55288.3,0.296
4-54 avenue_summer_2010,4-54 avenue,2010,17015.5,55288.3,0.3078
4-54 avenue_summer_2014,4-54 avenue,2014,5240.0,55288.3,0.0948
4-54 avenue_summer_2017,4-54 avenue,2017,34918.0,55288.3,0.6316
4-54 avenue_summer_2020,4-54 avenue,2020,36883.6,55288.3,0.6671
4-54 avenue_summer_2021,4-54 avenue,2021,5125.7,55288.3,0.0927
4-54 avenue_summer_2022,4-54 avenue,2022,7670.0,55288.3,0.1387
4-54 avenue_summer_2023,4-54 avenue,2023,226.0,55288.3,0.0041
4-54 avenue_summer_2024,4-54 avenue,2024,191.0,55288.3,0.0035
4-54 drive_summer_2021,4-54 drive,2021,2795.2,2703.5,1.0339
4-54 road_summer_2021,4-54 road,2021,5950.0,11909.6,0.4996
4-54 street_summer_2014,4-54 street,2014,22023.6,24694.2,0.8919
4-54 street_summer_2018,4-54 street,2018,3033.5,24694.2,0.1228
4-54 street_summer_2020,4-54 street,2020,30400.0,24694.2,1.2311
4-54 street_summer_2021,4-54 street,2021,3457.7,24694.2,0.14
4-54 street_summer_2022,4-54 street,2022,1027.0,24694.2,0.0416
4-54 street_summer_2023,4-54 street,2023,10837.0,24694.2,0.4388
4-54 street_summer_2025,4-54 street,2025,127.0,24694.2,0.0051
4-55 avenue_summer_2003,4-55 avenue,2003,3590.0,39810.0,0.0902
4-55 avenue_summer_2007,4-55 avenue,2007,4448.0,39810.0,0.1117
4-55 avenue_summer_2012,4-55 avenue,2012,9912.0,39810.0,0.249
4-55 avenue_summer_2014,4-55 avenue,2014,8005.6,39810.0,0.2011
4-55 avenue_summer_2017,4-55 avenue,2017,15340.1,39810.0,0.3853
4-55 avenue_summer_2018,4-55 avenue,2018,2890.8,39810.0,0.0726
4-55 avenue_summer_2020,4-55 avenue,2020,6280.0,39810.0,0.1577
4-55 avenue_summer_2021,4-55 avenue,2021,47216.2,39810.0,1.186
4-55 avenue_summer_2022,4-55 avenue,2022,1239.0,39810.0,0.0311
4-55 avenue_summer_2023,4-55 avenue,2023,103.0,39810.0,0.0026
4-55 avenue_summer_2024,4-55 avenue,2024,200.0,39810.0,0.005
4-55 avenue_summer_2025,4-55 avenue,2025,294.0,39810.0,0.0074
4-55 drive_summer_2007,4-55 drive,2007,25842.4,19588.2,1.3193
4-55 drive_summer_2015,4-55 drive,2015,11851.9,19588.2,0.6051
4-55 drive_summer_2022,4-55 drive,2022,465.0,19588.2,0.0237
4-55 drive_summer_2025,4-55 drive,2025,252.0,19588.2,0.0129
4-55 road_summer_2018,4-55 road,2018,1371.1,6247.9,0.2194
4-55 road_summer_2022,4-55 road,2022,7357.0,6247.9,1.1775
4-55 road_summer_2023,4-55 road,2023,90.0,6247.9,0.0144
4-55 street_summer_2003,4-55 street,2003,2424.3,25771.5,0.0941
4-55 street_summer_2006,4-55 street,2006,36835.3,25771.5,1.4293
4-55 street_summer_2011,4-55 street,2011,8870.0,25771.5,0.3442
4-55 street_summer_2014,4-55 street,2014,33185.0,25771.5,1.2877
4-55 street_summer_2016,4-55 street,2016,13146.4,25771.5,0.5101
4-55 street_summer_2020,4-55 street,2020,37462.0,25771.5,1.4536
4-55 street_summer_2021,4-55 street,2021,28005.5,25771.5,1.0867
4-55 street_summer_2022,4-55 street,2022,3000.0,25771.5,0.1164
4-55 street_summer_2023,4-55 street,2023,10039.0,25771.5,0.3895
4-55 street_summer_2025,4-55 street,2025,120.0,25771.5,0.0047
4-56 avenue_summer_2007,4-56 avenue,2007,71705.1,99855.6,0.7181
4-56 avenue_summer_2008,4-56 avenue,2008,1806.6,99855.6,0.0181
4-56 avenue_summer_2011,4-56 avenue,2011,33389.2,99855.6,0.3344
4-56 avenue_summer_2013,4-56 avenue,2013,1644.6,99855.6,0.0165
4-56 avenue_summer_2014,4-56 avenue,2014,8769.2,99855.6,0.0878
4-56 avenue_summer_2018,4-56 avenue,2018,24352.2,99855.6,0.2439
4-56 avenue_summer_2019,4-56 avenue,2019,6116.7,99855.6,0.0613
4-56 avenue_summer_2020,4-56 avenue,2020,11281.8,99855.6,0.113
4-56 avenue_summer_2022,4-56 avenue,2022,10771.0,99855.6,0.1079
4-56 avenue_summer_2023,4-56 avenue,2023,123.0,99855.6,0.0012
4-56 avenue_summer_2024,4-56 avenue,2024,26494.0,99855.6,0.2653
4-56 drive_summer_2014,4-56 drive,2014,9004.7,12319.7,0.7309
4-56 drive_summer_2022,4-56 drive,2022,13345.0,12319.7,1.0832
4-56 place_summer_2016,4-56 place,2016,1914.2,2156.4,0.8877
4-56 road_summer_2004,4-56 road,2004,2034.0,34262.5,0.0594
4-56 road_summer_2008,4-56 road,2008,1020.0,34262.5,0.0298
4-56 road_summer_2011,4-56 road,2011,18267.3,34262.5,0.5332
4-56 road_summer_2014,4-56 road,2014,6964.9,34262.5,0.2033
4-56 road_summer_2016,4-56 road,2016,21932.1,34262.5,0.6401
4-56 road_summer_2017,4-56 road,2017,31951.1,34262.5,0.9325
4-56 road_summer_2018,4-56 road,2018,4756.0,34262.5,0.1388
4-56 road_summer_2019,4-56 road,2019,8064.5,34262.5,0.2354
4-56 road_summer_2022,4-56 road,2022,3173.0,34262.5,0.0926
4-56 road_summer_2024,4-56 road,2024,151.0,34262.5,0.0044
4-56 street_summer_2003,4-56 street,2003,11584.9,34377.8,0.337
4-56 street_summer_2008,4-56 street,2008,2279.4,34377.8,0.0663
4-56 street_summer_2011,4-56 street,2011,9284.2,34377.8,0.2701
4-56 street_summer_2014,4-56 street,2014,3093.8,34377.8,0.09
