normalized_street_name_season,normalized_street_name,roadwork_season,sqyd-days,area,total_area,roadwork_factor
4-163 street_2025,4-163 street,2025,490.0,245.0,58247.4,0.0042
4-164 avenue_2019,4-164 avenue,2019,57329.8,20008.0,20394.6,0.981
4-164 drive_2019,4-164 drive,2019,14020.0,7010.0,1589.1,4.4113
4-164 place_2016,4-164 place,2016,10348.7,4014.0,16618.2,0.2415
4-164 place_2025,4-164 place,2025,11748.0,5874.0,16618.2,0.3535
4-164 road_2019,4-164 road,2019,162400.0,23200.0,4522.2,5.1302
4-164 street_2016,4-164 street,2016,1813.0,906.5,133244.9,0.0068
4-164 street_2017,4-164 street,2017,1677945.2,208295.4,133244.9,1.5633
4-164 street_2018,4-164 street,2018,483053.3,150957.5,133244.9,1.1329
4-164 street_2019,4-164 street,2019,158590.0,79295.0,133244.9,0.5951
4-164 street_2020,4-164 street,2020,22400.7,8799.1,133244.9,0.066
4-164 street_2022,4-164 street,2022,545997.0,137630.0,133244.9,1.0329
4-164 street_2023,4-164 street,2023,4374.0,2187.0,133244.9,0.0164
4-164 street_2024,4-164 street,2024,20574.0,10287.0,133244.9,0.0772
4-164 street_2025,4-164 street,2025,1924.0,962.0,133244.9,0.0072
4-165 avenue_2021,4-165 avenue,2021,155620.0,63220.0,20652.8,3.0611
4-165 street_2016,4-165 street,2016,40715.6,14508.5,73679.4,0.1969
4-165 street_2018,4-165 street,2018,99644.3,32553.4,73679.4,0.4418
4-165 street_2019,4-165 street,2019,87261.1,13511.0,73679.4,0.1834
4-165 street_2020,4-165 street,2020,7616.4,2995.4,73679.4,0.0407
4-165 street_2021,4-165 street,2021,11808.5,5904.2,73679.4,0.0801
4-165 street_2023,4-165 street,2023,4100.0,2050.0,73679.4,0.0278
4-165 street_2024,4-165 street,2024,20480.0,10240.0,73679.4,0.139
4-165 street_2025,4-165 street,2025,9614.0,4807.0,73679.4,0.0652
4-166 street_2016,4-166 street,2016,111572.7,31885.1,104222.5,0.3059
4-166 street_2018,4-166 street,2018,56300.3,23673.2,104222.5,0.2271
4-166 street_2019,4-166 street,2019,5478.2,2739.1,104222.5,0.0263
4-166 street_2020,4-166 street,2020,2310.2,1155.1,104222.5,0.0111
4-166 street_2021,4-166 street,2021,131013.4,45873.8,104222.5,0.4402
4-166 street_2023,4-166 street,2023,15812.0,7906.0,104222.5,0.0759
4-166 street_2024,4-166 street,2024,14336.0,7168.0,104222.5,0.0688
4-166 street_2025,4-166 street,2025,16306.0,8153.0,104222.5,0.0782
4-167 street_2016,4-167 street,2016,30382.9,12093.2,88520.8,0.1366
4-167 street_2018,4-167 street,2018,6778.0,2259.3,88520.8,0.0255
4-167 street_2021,4-167 street,2021,17866.7,3573.3,88520.8,0.0404
4-167 street_2023,4-167 street,2023,624.0,312.0,88520.8,0.0035
4-167 street_2024,4-167 street,2024,368.0,184.0,88520.8,0.0021
4-167 street_2025,4-167 street,2025,17348.0,8674.0,88520.8,0.098
4-168 place_2016,4-168 place,2016,25790.0,9083.3,15214.1,0.597
4-168 place_2021,4-168 place,2021,7173.3,3586.7,15214.1,0.2357
4-168 place_2025,4-168 place,2025,568.0,284.0,15214.1,0.0187
4-168 street_2016,4-168 street,2016,48394.0,11754.9,92895.8,0.1265
4-168 street_2017,4-168 street,2017,1539.8,769.9,92895.8,0.0083
4-168 street_2019,4-168 street,2019,43574.0,15728.1,92895.8,0.1693
4-168 street_2020,4-168 street,2020,53919.0,14809.1,92895.8,0.1594
4-168 street_2021,4-168 street,2021,3586.7,1793.3,92895.8,0.0193
4-168 street_2023,4-168 street,2023,12426.0,6213.0,92895.8,0.0669
4-168 street_2024,4-168 street,2024,280.0,140.0,92895.8,0.0015
4-168 street_2025,4-168 street,2025,15202.0,7601.0,92895.8,0.0818
4-169 street_2016,4-169 street,2016,10528.0,4040.7,91547.7,0.0441
4-169 street_2017,4-169 street,2017,7651.7,3825.8,91547.7,0.0418
4-169 street_2021,4-169 street,2021,181119.0,32756.4,91547.7,0.3578
4-169 street_2023,4-169 street,2023,9402.0,4701.0,91547.7,0.0514
4-169 street_2024,4-169 street,2024,25108.0,12554.0,91547.7,0.1371
4-169 street_2025,4-169 street,2025,11096.0,5548.0,91547.7,0.0606
4-17 avenue_2017,4-17 avenue,2017,103360.4,23604.8,38474.5,0.6135
4-17 avenue_2018,4-17 avenue,2018,6348.6,2507.7,38474.5,0.0652
4-17 avenue_2024,4-17 avenue,2024,14444.0,7222.0,38474.5,0.1877
4-17 road_2018,4-17 road,2018,82023.4,22262.8,20691.3,1.0759
4-17 road_2024,4-17 road,2024,7578.0,3789.0,20691.3,0.1831
4-170 place_2017,4-170 place,2017,2260.0,1130.0,1128.9,1.001
4-170 street_2016,4-170 street,2016,167199.0,40821.6,77619.9,0.5259
4-170 street_2017,4-170 street,2017,2138.7,1069.3,77619.9,0.0138
4-170 street_2020,4-170 street,2020,29488.1,11629.1,77619.9,0.1498
4-170 street_2021,4-170 street,2021,14984.6,7492.3,77619.9,0.0965
4-170 street_2022,4-170 street,2022,17032.0,8516.0,77619.9,0.1097
4-170 street_2023,4-170 street,2023,39574.0,19787.0,77619.9,0.2549
4-170 street_2024,4-170 street,2024,398.0,199.0,77619.9,0.0026
4-170 street_2025,4-170 street,2025,14274.0,7137.0,77619.9,0.0919
4-171 place_2018,4-171 place,2018,7152.0,2796.6,9179.0,0.3047
4-171 street_2016,4-171 street,2016,4833.4,1611.1,56821.7,0.0284
4-171 street_2017,4-171 street,2017,1053.3,526.7,56821.7,0.0093
4-171 street_2021,4-171 street,2021,12005.9,6003.0,56821.7,0.1056
4-171 street_2022,4-171 street,2022,9233.3,4616.7,56821.7,0.0812
4-171 street_2023,4-171 street,2023,24128.0,12064.0,56821.7,0.2123
4-171 street_2025,4-171 street,2025,678.0,339.0,56821.7,0.006
4-172 street_2016,4-172 street,2016,33603.4,11856.5,71643.9,0.1655
4-172 street_2017,4-172 street,2017,1480.0,493.3,71643.9,0.0069
4-172 street_2018,4-172 street,2018,32056.6,9571.1,71643.9,0.1336
4-172 street_2020,4-172 street,2020,17195.2,6303.2,71643.9,0.088
4-172 street_2021,4-172 street,2021,31526.7,13046.5,71643.9,0.1821
4-172 street_2022,4-172 street,2022,19000.0,9500.0,71643.9,0.1326
4-172 street_2023,4-172 street,2023,32870.0,12001.0,71643.9,0.1675
4-172 street_2024,4-172 street,2024,234.0,117.0,71643.9,0.0016
4-172 street_2025,4-172 street,2025,46858.0,23429.0,71643.9,0.327
4-173 street_2018,4-173 street,2018,7506.7,3753.3,42719.5,0.0879
4-173 street_2020,4-173 street,2020,8581.7,4290.8,42719.5,0.1004
4-173 street_2021,4-173 street,2021,13321.0,6660.5,42719.5,0.1559
4-173 street_2022,4-173 street,2022,9088.0,4544.0,42719.5,0.1064
4-173 street_2024,4-173 street,2024,228.0,114.0,42719.5,0.0027
4-173 street_2025,4-173 street,2025,536.0,268.0,42719.5,0.0063
4-174 street_2016,4-174 street,2016,66585.5,15719.4,33382.6,0.4709
4-174 street_2017,4-174 street,2017,3640.0,1820.0,33382.6,0.0545
4-174 street_2018,4-174 street,2018,8405.4,4202.7,33382.6,0.1259
4-174 street_2021,4-174 street,2021,17224.5,6401.7,33382.6,0.1918
4-174 street_2024,4-174 street,2024,272.0,136.0,33382.6,0.0041
4-175 place_2020,4-175 place,2020,58572.0,21644.5,12194.5,1.7749
4-175 place_2024,4-175 place,2024,248.0,124.0,12194.5,0.0102
4-175 street_2016,4-175 street,2016,35519.9,11840.0,56009.4,0.2114
4-175 street_2017,4-175 street,2017,10720.8,4213.1,56009.4,0.0752
4-175 street_2019,4-175 street,2019,3632.6,1816.3,56009.4,0.0324
4-175 street_2020,4-175 street,2020,1606.7,803.3,56009.4,0.0143
4-175 street_2021,4-175 street,2021,6400.5,3200.2,56009.4,0.0571
4-175 street_2022,4-175 street,2022,42292.0,21146.0,56009.4,0.3775
4-175 street_2024,4-175 street,2024,1958.0,979.0,56009.4,0.0175
4-176 place_2024,4-176 place,2024,3600.0,1800.0,1619.8,1.1112
4-176 street_2019,4-176 street,2019,9428.4,4714.2,34506.7,0.1366
4-176 street_2020,4-176 street,2020,101969.4,39199.9,34506.7,1.136
4-176 street_2022,4-176 street,2022,22922.0,11461.0,34506.7,0.3321
4-176 street_2024,4-176 street,2024,8930.0,4465.0,34506.7,0.1294
4-177 street_2020,4-177 street,2020,126542.7,50957.5,39271.2,1.2976
4-177 street_2024,4-177 street,2024,2666.0,1333.0,39271.2,0.0339
4-178 place_2024,4-178 place,2024,27600.0,13800.0,17078.3,0.808
4-178 street_2020,4-178 street,2020,50769.5,19368.7,33468.4,0.5787
4-178 street_2022,4-178 street,2022,14914.0,7457.0,33468.4,0.2228
4-178 street_2024,4-178 street,2024,5498.0,2749.0,33468.4,0.0821
4-179 place_2020,4-179 place,2020,9971.0,2492.7,10582.7,0.2355
4-179 place_2022,4-179 place,2022,16374.0,8187.0,10582.7,0.7736
4-179 place_2024,4-179 place,2024,494.0,247.0,10582.7,0.0233
4-179 street_2022,4-179 street,2022,74709.0,26115.0,33444.6,0.7808
4-179 street_2024,4-179 street,2024,400.0,200.0,33444.6,0.006
4-18 avenue_2017,4-18 avenue,2017,2717.5,1358.8,35858.0,0.0379
4-18 avenue_2018,4-18 avenue,2018,23520.0,3920.0,35858.0,0.1093
4-18 avenue_2019,4-18 avenue,2019,27753.2,8071.4,35858.0,0.2251
4-18 avenue_2024,4-18 avenue,2024,2132.0,1066.0,35858.0,0.0297
4-18 street_2022,4-18 street,2022,3866.0,1933.0,5435.8,0.3556
4-18 street_2024,4-18 street,2024,9630.0,4815.0,5435.8,0.8858
4-180 street_2018,4-180 street,2018,2969.7,1484.8,57266.7,0.0259
4-180 street_2020,4-180 street,2020,22345.9,8467.7,57266.7,0.1479
4-180 street_2022,4-180 street,2022,36074.0,18037.0,57266.7,0.315
4-180 street_2024,4-180 street,2024,13046.0,6523.0,57266.7,0.1139
4-181 street_2020,4-181 street,2020,2915.6,1457.8,34676.6,0.042
4-181 street_2022,4-181 street,2022,50034.0,25017.0,34676.6,0.7214
4-182 place_2018,4-182 place,2018,23910.5,5988.3,8674.6,0.6903
4-182 place_2022,4-182 place,2022,8042.0,4021.0,8674.6,0.4635
4-182 street_2017,4-182 street,2017,89908.9,25491.5,42273.5,0.603
4-182 street_2018,4-182 street,2018,27356.4,9600.6,42273.5,0.2271
4-182 street_2020,4-182 street,2020,18552.4,9276.2,42273.5,0.2194
4-182 street_2022,4-182 street,2022,9588.0,4794.0,42273.5,0.1134
4-183 street_2016,4-183 street,2016,98736.3,26762.1,43767.8,0.6115
4-183 street_2018,4-183 street,2018,40386.2,20193.1,43767.8,0.4614
4-183 street_2020,4-183 street,2020,3716.4,1858.2,43767.8,0.0425
4-183 street_2022,4-183 street,2022,6054.0,3027.0,43767.8,0.0692
4-183 street_2024,4-183 street,2024,3316.0,1658.0,43767.8,0.0379
4-184 place_2022,4-184 place,2022,20838.0,10419.0,6272.2,1.6611
4-184 street_2017,4-184 street,2017,62522.4,21502.9,42135.8,0.5103
4-184 street_2018,4-184 street,2018,45088.6,21819.3,42135.8,0.5178
4-184 street_2020,4-184 street,2020,3416.7,1708.3,42135.8,0.0405
4-184 street_2022,4-184 street,2022,16570.0,8285.0,42135.8,0.1966
4-184 street_2024,4-184 street,2024,382.0,191.0,42135.8,0.0045
4-185 street_2016,4-185 street,2016,38267.9,10336.9,35226.8,0.2934
4-185 street_2018,4-185 street,2018,126167.1,26724.5,35226.8,0.7586
4-185 street_2019,4-185 street,2019,3917.7,1958.9,35226.8,0.0556
4-185 street_2022,4-185 street,2022,20466.0,10233.0,35226.8,0.2905
4-185 street_2024,4-185 street,2024,7706.0,3853.0,35226.8,0.1094
4-185 street_2025,4-185 street,2025,14932.0,7466.0,35226.8,0.2119
4-186 street_2016,4-186 street,2016,40687.0,20343.5,25749.0,0.7901
4-186 street_2019,4-186 street,2019,17826.8,5942.3,25749.0,0.2308
4-186 street_2022,4-186 street,2022,484.0,242.0,25749.0,0.0094
4-186 street_2024,4-186 street,2024,21048.0,10524.0,25749.0,0.4087
4-187 place_2023,4-187 place,2023,14172.0,7086.0,5608.3,1.2635
4-187 street_2016,4-187 street,2016,57363.2,15141.1,24764.3,0.6114
4-187 street_2022,4-187 street,2022,528.0,264.0,24764.3,0.0107
4-187 street_2023,4-187 street,2023,28354.0,11977.0,24764.3,0.4836
4-187 street_2024,4-187 street,2024,9172.0,4586.0,24764.3,0.1852
4-188 street_2018,4-188 street,2018,33032.8,6909.4,87298.9,0.0791
4-188 street_2019,4-188 street,2019,579518.8,289759.4,87298.9,3.3192
4-188 street_2020,4-188 street,2020,14267.6,4790.6,87298.9,0.0549
4-188 street_2022,4-188 street,2022,22244.0,11122.0,87298.9,0.1274
4-188 street_2023,4-188 street,2023,34867.0,11801.0,87298.9,0.1352
4-188 street_2024,4-188 street,2024,678.0,339.0,87298.9,0.0039
4-188 street_2025,4-188 street,2025,37010.0,18505.0,87298.9,0.212
4-189 street_2019,4-189 street,2019,44061.4,16075.6,49881.8,0.3223
4-189 street_2022,4-189 street,2022,15098.0,7549.0,49881.8,0.1513
4-189 street_2024,4-189 street,2024,17416.0,8708.0,49881.8,0.1746
4-19 avenue_2017,4-19 avenue,2017,19471.9,6798.2,56999.4,0.1193
4-19 avenue_2018,4-19 avenue,2018,124461.6,27904.0,56999.4,0.4895
4-19 avenue_2021,4-19 avenue,2021,87618.4,29697.2,56999.4,0.521
4-19 avenue_2024,4-19 avenue,2024,5492.0,2746.0,56999.4,0.0482
4-19 drive_2021,4-19 drive,2021,2988.0,1494.0,1501.5,0.995
4-19 road_2023,4-19 road,2023,19376.0,9688.0,2657.9,3.645
4-19 street_2023,4-19 street,2023,290.0,145.0,22050.2,0.0066
4-19 street_2024,4-19 street,2024,17576.0,8788.0,22050.2,0.3985
4-190 street_2016,4-190 street,2016,70702.0,15249.0,48574.9,0.3139
4-190 street_2019,4-190 street,2019,90612.4,21038.6,48574.9,0.4331
4-190 street_2022,4-190 street,2022,15472.0,7736.0,48574.9,0.1593
4-190 street_2024,4-190 street,2024,5474.0,2737.0,48574.9,0.0563
4-191 street_2019,4-191 street,2019,26568.3,12146.4,32715.5,0.3713
4-191 street_2023,4-191 street,2023,194.0,97.0,32715.5,0.003
4-191 street_2024,4-191 street,2024,426.0,213.0,32715.5,0.0065
4-191 street_2025,4-191 street,2025,5108.0,2554.0,32715.5,0.0781
4-192 street_2017,4-192 street,2017,109932.5,18322.1,63721.8,0.2875
4-192 street_2019,4-192 street,2019,69320.1,16383.0,63721.8,0.2571
4-192 street_2022,4-192 street,2022,14800.0,7400.0,63721.8,0.1161
4-192 street_2023,4-192 street,2023,48912.0,23412.0,63721.8,0.3674
4-192 street_2024,4-192 street,2024,4240.0,2120.0,63721.8,0.0333
4-193 lane_2023,4-193 lane,2023,234.0,117.0,1182.5,0.0989
4-193 street_2019,4-193 street,2019,225466.3,37799.7,74225.4,0.5093
4-193 street_2020,4-193 street,2020,43997.5,14033.2,74225.4,0.1891
4-193 street_2021,4-193 street,2021,11624.9,5055.3,74225.4,0.0681
4-193 street_2022,4-193 street,2022,382.0,191.0,74225.4,0.0026
4-193 street_2023,4-193 street,2023,206.0,103.0,74225.4,0.0014
4-193 street_2024,4-193 street,2024,34340.0,17170.0,74225.4,0.2313
4-193 street_2025,4-193 street,2025,11814.0,5907.0,74225.4,0.0796
4-194 lane_2017,4-194 lane,2017,9413.4,4706.7,1641.1,2.868
4-194 street_2019,4-194 street,2019,3579.3,1789.7,60722.9,0.0295
4-194 street_2020,4-194 street,2020,3718.6,1859.3,60722.9,0.0306
4-194 street_2022,4-194 street,2022,16518.0,8259.0,60722.9,0.136
4-194 street_2023,4-194 street,2023,13198.0,6599.0,60722.9,0.1087
4-195 lane_2023,4-195 lane,2023,16400.0,8200.0,4436.5,1.8483
4-195 place_2019,4-195 place,2019,11184.4,3728.1,2663.3,1.3998
4-195 place_2024,4-195 place,2024,490.0,245.0,2663.3,0.092
4-195 street_2016,4-195 street,2016,18443.9,7877.7,54005.3,0.1459
4-195 street_2017,4-195 street,2017,26514.4,8373.0,54005.3,0.155
4-195 street_2019,4-195 street,2019,25669.8,9245.3,54005.3,0.1712
4-195 street_2020,4-195 street,2020,3660.6,1830.3,54005.3,0.0339
4-195 street_2021,4-195 street,2021,10762.2,3409.1,54005.3,0.0631
4-195 street_2023,4-195 street,2023,20118.0,10059.0,54005.3,0.1863
4-195 street_2024,4-195 street,2024,490.0,245.0,54005.3,0.0045
4-196 place_2016,4-196 place,2016,29800.0,8120.0,16279.4,0.4988
4-196 street_2016,4-196 street,2016,52470.1,4387.8,67035.3,0.0655
4-196 street_2017,4-196 street,2017,202656.2,21442.2,67035.3,0.3199
4-196 street_2020,4-196 street,2020,27724.1,12317.1,67035.3,0.1837
4-196 street_2022,4-196 street,2022,15054.0,7527.0,67035.3,0.1123
4-196 street_2023,4-196 street,2023,13352.0,5876.0,67035.3,0.0877
4-196 street_2024,4-196 street,2024,458.0,229.0,67035.3,0.0034
4-197 street_2016,4-197 street,2016,35506.7,10730.0,69596.5,0.1542
4-197 street_2019,4-197 street,2019,11076.9,3692.3,69596.5,0.0531
4-197 street_2020,4-197 street,2020,37957.1,13424.4,69596.5,0.1929
4-197 street_2023,4-197 street,2023,45231.0,21299.0,69596.5,0.306
4-197 street_2024,4-197 street,2024,426.0,213.0,69596.5,0.0031
4-197 street_2025,4-197 street,2025,9734.0,4867.0,69596.5,0.0699
4-198 street_2016,4-198 street,2016,131871.7,34786.9,62377.5,0.5577
4-198 street_2017,4-198 street,2017,19323.8,8031.9,62377.5,0.1288
4-198 street_2019,4-198 street,2019,24544.0,9803.8,62377.5,0.1572
4-198 street_2023,4-198 street,2023,15620.0,7810.0,62377.5,0.1252
4-198 street_2024,4-198 street,2024,394.0,197.0,62377.5,0.0032
4-198 street_2025,4-198 street,2025,33840.0,16920.0,62377.5,0.2713
4-199 street_2016,4-199 street,2016,72532.1,11850.1,67327.8,0.176
4-199 street_2017,4-199 street,2017,15498.5,5166.2,67327.8,0.0767
4-199 street_2019,4-199 street,2019,52894.0,12360.8,67327.8,0.1836
4-199 street_2021,4-199 street,2021,22036.5,6372.0,67327.8,0.0946
4-199 street_2023,4-199 street,2023,17700.0,8850.0,67327.8,0.1314
4-199 street_2024,4-199 street,2024,490.0,245.0,67327.8,0.0036
4-199 street_2025,4-199 street,2025,56220.0,28110.0,67327.8,0.4175
4-20 avenue_2017,4-20 avenue,2017,22540.5,11270.2,105255.8,0.1071
4-20 avenue_2018,4-20 avenue,2018,7343.3,2566.7,105255.8,0.0244
4-20 avenue_2021,4-20 avenue,2021,294923.2,95387.4,105255.8,0.9062
4-20 avenue_2023,4-20 avenue,2023,1750.0,875.0,105255.8,0.0083
4-20 avenue_2024,4-20 avenue,2024,16000.0,8000.0,105255.8,0.076
4-20 road_2022,4-20 road,2022,34100.0,17050.0,32248.2,0.5287
4-20 road_2023,4-20 road,2023,240.0,120.0,32248.2,0.0037
4-20 road_2024,4-20 road,2024,15068.0,7534.0,32248.2,0.2336
4-20 road_2025,4-20 road,2025,196.0,98.0,32248.2,0.003
4-20 street_2022,4-20 street,2022,5974.0,2987.0,2937.7,1.0168
4-200 street_2017,4-200 street,2017,33624.8,11169.5,48151.8,0.232
4-200 street_2019,4-200 street,2019,21839.7,7184.7,48151.8,0.1492
4-200 street_2020,4-200 street,2020,12521.1,4382.4,48151.8,0.091
4-200 street_2021,4-200 street,2021,25885.9,6927.2,48151.8,0.1439
4-200 street_2022,4-200 street,2022,336.0,168.0,48151.8,0.0035
4-200 street_2023,4-200 street,2023,556.0,278.0,48151.8,0.0058
4-200 street_2024,4-200 street,2024,15066.0,7533.0,48151.8,0.1564
4-201 place_2017,4-201 place,2017,12740.7,4965.8,6184.1,0.803
4-201 street_2017,4-201 street,2017,67114.6,23235.9,79798.3,0.2912
4-201 street_2019,4-201 street,2019,88422.3,21590.1,79798.3,0.2706
4-201 street_2020,4-201 street,2020,46343.0,17776.9,79798.3,0.2228
4-201 street_2022,4-201 street,2022,336.0,168.0,79798.3,0.0021
4-201 street_2023,4-201 street,2023,584.0,292.0,79798.3,0.0037
4-201 street_2024,4-201 street,2024,490.0,245.0,79798.3,0.0031
4-202 street_2017,4-202 street,2017,155319.6,52055.7,92057.7,0.5655
4-202 street_2019,4-202 street,2019,37645.0,12996.8,92057.7,0.1412
4-202 street_2020,4-202 street,2020,30602.4,11598.7,92057.7,0.126
4-202 street_2023,4-202 street,2023,13500.0,6750.0,92057.7,0.0733
4-202 street_2024,4-202 street,2024,948.0,474.0,92057.7,0.0051
4-203 street_2017,4-203 street,2017,40419.6,12222.6,56851.3,0.215
4-203 street_2019,4-203 street,2019,43898.3,16020.0,56851.3,0.2818
4-203 street_2020,4-203 street,2020,42317.2,11660.0,56851.3,0.2051
4-203 street_2022,4-203 street,2022,18966.7,9483.3,56851.3,0.1668
4-204 street_2016,4-204 street,2016,42704.9,20249.1,65395.7,0.3096
4-204 street_2017,4-204 street,2017,20628.2,6358.8,65395.7,0.0972
4-204 street_2019,4-204 street,2019,66006.9,14197.4,65395.7,0.2171
4-204 street_2020,4-204 street,2020,21660.0,9800.0,65395.7,0.1499
4-204 street_2022,4-204 street,2022,39288.0,19644.0,65395.7,0.3004
4-204 street_2023,4-204 street,2023,13334.0,6667.0,65395.7,0.1019
4-204 street_2024,4-204 street,2024,474.0,237.0,65395.7,0.0036
4-205 street_2016,4-205 street,2016,51663.2,14481.7,52244.9,0.2772
4-205 street_2017,4-205 street,2017,7675.8,2558.6,52244.9,0.049
4-205 street_2020,4-205 street,2020,10885.0,3336.6,52244.9,0.0639
4-205 street_2022,4-205 street,2022,2.0,1.0,52244.9,0.0
4-205 street_2023,4-205 street,2023,4782.0,2391.0,52244.9,0.0458
4-205 street_2024,4-205 street,2024,474.0,237.0,52244.9,0.0045
4-206 street_2017,4-206 street,2017,5365.0,2682.5,22854.2,0.1174
4-206 street_2019,4-206 street,2019,41747.8,20873.9,22854.2,0.9134
4-206 street_2021,4-206 street,2021,17683.0,7878.5,22854.2,0.3447
4-206 street_2022,4-206 street,2022,220.0,110.0,22854.2,0.0048
4-206 street_2024,4-206 street,2024,1284.0,642.0,22854.2,0.0281
4-207 street_2016,4-207 street,2016,52621.1,20747.3,45521.4,0.4558
4-207 street_2017,4-207 street,2017,4118.1,2059.1,45521.4,0.0452
4-207 street_2022,4-207 street,2022,54248.0,27124.0,45521.4,0.5959
4-207 street_2023,4-207 street,2023,19674.0,9837.0,45521.4,0.2161
4-207 street_2024,4-207 street,2024,1216.0,608.0,45521.4,0.0134
4-208 place_2020,4-208 place,2020,187898.0,63067.1,4938.4,12.7708
4-208 place_2023,4-208 place,2023,452.0,226.0,4938.4,0.0458
4-208 street_2016,4-208 street,2016,79220.4,24653.6,77813.7,0.3168
4-208 street_2017,4-208 street,2017,130473.4,19819.3,77813.7,0.2547
4-208 street_2022,4-208 street,2022,37122.0,18561.0,77813.7,0.2385
4-208 street_2023,4-208 street,2023,129578.0,33013.0,77813.7,0.4243
4-208 street_2024,4-208 street,2024,1136.0,568.0,77813.7,0.0073
4-209 place_2016,4-209 place,2016,30627.2,11324.6,4432.1,2.5551
4-209 street_2016,4-209 street,2016,28929.6,7974.7,66840.5,0.1193
4-209 street_2017,4-209 street,2017,88312.5,29756.7,66840.5,0.4452
4-209 street_2018,4-209 street,2018,11573.4,5786.7,66840.5,0.0866
4-209 street_2022,4-209 street,2022,15216.0,7608.0,66840.5,0.1138
4-209 street_2023,4-209 street,2023,6948.0,3474.0,66840.5,0.052
4-209 street_2024,4-209 street,2024,1184.0,592.0,66840.5,0.0089
4-209 street_2025,4-209 street,2025,25172.0,12586.0,66840.5,0.1883
4-21 avenue_2017,4-21 avenue,2017,70490.6,17622.6,74022.8,0.2381
4-21 avenue_2018,4-21 avenue,2018,30394.7,10170.4,74022.8,0.1374
4-21 avenue_2022,4-21 avenue,2022,2078.0,1039.0,74022.8,0.014
4-21 avenue_2023,4-21 avenue,2023,49352.0,20860.0,74022.8,0.2818
4-21 avenue_2024,4-21 avenue,2024,11166.0,5583.0,74022.8,0.0754
4-21 avenue_2025,4-21 avenue,2025,30920.0,15460.0,74022.8,0.2089
4-21 drive_2023,4-21 drive,2023,6920.0,3460.0,3429.5,1.0089
4-21 road_2018,4-21 road,2018,12245.8,6122.9,13735.0,0.4458
4-21 road_2022,4-21 road,2022,110.0,55.0,13735.0,0.004
4-21 road_2023,4-21 road,2023,9240.0,4620.0,13735.0,0.3364
4-21 street_2018,4-21 street,2018,2573.0,1286.5,127666.0,0.0101
4-21 street_2022,4-21 street,2022,172116.0,82269.0,127666.0,0.6444
4-21 street_2024,4-21 street,2024,12560.0,6280.0,127666.0,0.0492
4-210 street_2016,4-210 street,2016,7132.3,3566.2,88147.3,0.0405
4-210 street_2021,4-210 street,2021,37899.3,11566.3,88147.3,0.1312
4-210 street_2022,4-210 street,2022,4114.0,2057.0,88147.3,0.0233
4-210 street_2023,4-210 street,2023,22094.0,9497.0,88147.3,0.1077
4-210 street_2024,4-210 street,2024,63380.0,31690.0,88147.3,0.3595
4-210 street_2025,4-210 street,2025,27486.0,13743.0,88147.3,0.1559
